,datetime,symbol,close
4759,2022-02-23 10:00:00,BMFBOVESPA:ITUB4,24.559722
10156,2022-02-23 10:00:00,BMFBOVESPA:TTEN3,9.51356
54750,2022-02-23 10:00:00,BMFBOVESPA:TTEN3,9.422868
14516,2022-02-23 10:00:00,BMFBOVESPA:LREN3,24.985765
54344,2022-02-23 10:00:00,BMFBOVESPA:MGLU3,5.91
19516,2022-02-23 10:00:00,BMFBOVESPA:ITUB4,24.559722
22435,2022-02-23 10:00:00,BMFBOVESPA:MGLU3,5.91
51416,2022-02-23 10:00:00,BMFBOVESPA:ITUB4,24.559722
64119,2022-02-23 10:00:00,BMFBOVESPA:LREN3,24.985765
22832,2022-02-23 10:00:00,BMFBOVESPA:TTEN3,9.51356
27832,2022-02-23 10:00:00,BMFBOVESPA:VALE3,78.946364
43658,2022-02-23 10:00:00,BMFBOVESPA:TTEN3,9.422868
32192,2022-02-23 10:00:00,BMFBOVESPA:LREN3,24.985765
35151,2022-02-23 10:00:00,BMFBOVESPA:MGLU3,5.91
36750,2022-02-23 10:00:00,BMFBOVESPA:TTEN3,9.424123
36329,2022-02-23 10:00:00,BMFBOVESPA:TTEN3,9.424123
59750,2022-02-23 10:00:00,BMFBOVESPA:VALE3,78.946364
9759,2022-02-23 10:00:00,BMFBOVESPA:VALE3,78.946364
35990,2022-02-23 10:00:00,BMFBOVESPA:TTEN3,9.422868
43659,2022-02-24 10:00:00,BMFBOVESPA:TTEN3,9.818372
14517,2022-02-24 10:00:00,BMFBOVESPA:LREN3,24.801044
9760,2022-02-24 10:00:00,BMFBOVESPA:VALE3,79.923264
36330,2022-02-24 10:00:00,BMFBOVESPA:TTEN3,9.81968
4760,2022-02-24 10:00:00,BMFBOVESPA:ITUB4,24.143783
19517,2022-02-24 10:00:00,BMFBOVESPA:ITUB4,24.143783
54345,2022-02-24 10:00:00,BMFBOVESPA:MGLU3,6.12
64120,2022-02-24 10:00:00,BMFBOVESPA:LREN3,24.801044
54751,2022-02-24 10:00:00,BMFBOVESPA:TTEN3,9.818372
35152,2022-02-24 10:00:00,BMFBOVESPA:MGLU3,6.12
22436,2022-02-24 10:00:00,BMFBOVESPA:MGLU3,6.12
27833,2022-02-24 10:00:00,BMFBOVESPA:VALE3,79.923264
10157,2022-02-24 10:00:00,BMFBOVESPA:TTEN3,9.912871
59751,2022-02-24 10:00:00,BMFBOVESPA:VALE3,79.923264
22833,2022-02-24 10:00:00,BMFBOVESPA:TTEN3,9.912871
32193,2022-02-24 10:00:00,BMFBOVESPA:LREN3,24.801044
36751,2022-02-24 10:00:00,BMFBOVESPA:TTEN3,9.81968
35991,2022-02-24 10:00:00,BMFBOVESPA:TTEN3,9.818372
51417,2022-02-24 10:00:00,BMFBOVESPA:ITUB4,24.143783
51418,2022-02-25 10:00:00,BMFBOVESPA:ITUB4,24.637106
59752,2022-02-25 10:00:00,BMFBOVESPA:VALE3,84.250842
64121,2022-02-25 10:00:00,BMFBOVESPA:LREN3,24.616324
4761,2022-02-25 10:00:00,BMFBOVESPA:ITUB4,24.637106
9761,2022-02-25 10:00:00,BMFBOVESPA:VALE3,84.250842
36752,2022-02-25 10:00:00,BMFBOVESPA:TTEN3,9.90868
22437,2022-02-25 10:00:00,BMFBOVESPA:MGLU3,6.01
14518,2022-02-25 10:00:00,BMFBOVESPA:LREN3,24.616324
43660,2022-02-25 10:00:00,BMFBOVESPA:TTEN3,9.90736
27834,2022-02-25 10:00:00,BMFBOVESPA:VALE3,84.250842
35992,2022-02-25 10:00:00,BMFBOVESPA:TTEN3,9.90736
36331,2022-02-25 10:00:00,BMFBOVESPA:TTEN3,9.90868
19518,2022-02-25 10:00:00,BMFBOVESPA:ITUB4,24.637106
54346,2022-02-25 10:00:00,BMFBOVESPA:MGLU3,6.01
35153,2022-02-25 10:00:00,BMFBOVESPA:MGLU3,6.01
54752,2022-02-25 10:00:00,BMFBOVESPA:TTEN3,9.90736
10158,2022-02-25 10:00:00,BMFBOVESPA:TTEN3,10.002716
22834,2022-02-25 10:00:00,BMFBOVESPA:TTEN3,10.002716
32194,2022-02-25 10:00:00,BMFBOVESPA:LREN3,24.616324
9762,2022-03-02 10:00:00,BMFBOVESPA:VALE3,90.979591
59753,2022-03-02 10:00:00,BMFBOVESPA:VALE3,90.979591
32195,2022-03-02 10:00:00,BMFBOVESPA:LREN3,24.538548
4762,2022-03-02 10:00:00,BMFBOVESPA:ITUB4,24.225765
22438,2022-03-02 10:00:00,BMFBOVESPA:MGLU3,6.31
35154,2022-03-02 10:00:00,BMFBOVESPA:MGLU3,6.31
43661,2022-03-02 10:00:00,BMFBOVESPA:TTEN3,10.283088
10159,2022-03-02 10:00:00,BMFBOVESPA:TTEN3,10.38206
27835,2022-03-02 10:00:00,BMFBOVESPA:VALE3,90.979591
36753,2022-03-02 10:00:00,BMFBOVESPA:TTEN3,10.284458
19519,2022-03-02 10:00:00,BMFBOVESPA:ITUB4,24.225765
54753,2022-03-02 10:00:00,BMFBOVESPA:TTEN3,10.283088
35993,2022-03-02 10:00:00,BMFBOVESPA:TTEN3,10.283088
54347,2022-03-02 10:00:00,BMFBOVESPA:MGLU3,6.31
36332,2022-03-02 10:00:00,BMFBOVESPA:TTEN3,10.284458
51419,2022-03-02 10:00:00,BMFBOVESPA:ITUB4,24.225765
64122,2022-03-02 10:00:00,BMFBOVESPA:LREN3,24.538548
14519,2022-03-02 10:00:00,BMFBOVESPA:LREN3,24.538548
22835,2022-03-02 10:00:00,BMFBOVESPA:TTEN3,10.38206
54348,2022-03-03 10:00:00,BMFBOVESPA:MGLU3,6.31
35155,2022-03-03 10:00:00,BMFBOVESPA:MGLU3,6.31
4763,2022-03-03 10:00:00,BMFBOVESPA:ITUB4,24.24512
22836,2022-03-03 10:00:00,BMFBOVESPA:TTEN3,10.981025
36333,2022-03-03 10:00:00,BMFBOVESPA:TTEN3,10.877792
22439,2022-03-03 10:00:00,BMFBOVESPA:MGLU3,6.31
27836,2022-03-03 10:00:00,BMFBOVESPA:VALE3,91.025236
10160,2022-03-03 10:00:00,BMFBOVESPA:TTEN3,10.981025
19520,2022-03-03 10:00:00,BMFBOVESPA:ITUB4,24.24512
64123,2022-03-03 10:00:00,BMFBOVESPA:LREN3,24.071888
51420,2022-03-03 10:00:00,BMFBOVESPA:ITUB4,24.24512
32196,2022-03-03 10:00:00,BMFBOVESPA:LREN3,24.071888
59754,2022-03-03 10:00:00,BMFBOVESPA:VALE3,91.025236
43662,2022-03-03 10:00:00,BMFBOVESPA:TTEN3,10.876343
36754,2022-03-03 10:00:00,BMFBOVESPA:TTEN3,10.877792
9763,2022-03-03 10:00:00,BMFBOVESPA:VALE3,91.025236
35994,2022-03-03 10:00:00,BMFBOVESPA:TTEN3,10.876343
14520,2022-03-03 10:00:00,BMFBOVESPA:LREN3,24.071888
54754,2022-03-03 10:00:00,BMFBOVESPA:TTEN3,10.876343
51421,2022-03-04 10:00:00,BMFBOVESPA:ITUB4,23.877331
64124,2022-03-04 10:00:00,BMFBOVESPA:LREN3,23.459395
54755,2022-03-04 10:00:00,BMFBOVESPA:TTEN3,10.876343
4764,2022-03-04 10:00:00,BMFBOVESPA:ITUB4,23.877331
27837,2022-03-04 10:00:00,BMFBOVESPA:VALE3,93.097729
43663,2022-03-04 10:00:00,BMFBOVESPA:TTEN3,10.876343
14521,2022-03-04 10:00:00,BMFBOVESPA:LREN3,23.459395
22837,2022-03-04 10:00:00,BMFBOVESPA:TTEN3,10.981025
32197,2022-03-04 10:00:00,BMFBOVESPA:LREN3,23.459395
10161,2022-03-04 10:00:00,BMFBOVESPA:TTEN3,10.981025
54349,2022-03-04 10:00:00,BMFBOVESPA:MGLU3,6.29
35995,2022-03-04 10:00:00,BMFBOVESPA:TTEN3,10.876343
59755,2022-03-04 10:00:00,BMFBOVESPA:VALE3,93.097729
36334,2022-03-04 10:00:00,BMFBOVESPA:TTEN3,10.877792
19521,2022-03-04 10:00:00,BMFBOVESPA:ITUB4,23.877331
22440,2022-03-04 10:00:00,BMFBOVESPA:MGLU3,6.29
9764,2022-03-04 10:00:00,BMFBOVESPA:VALE3,93.097729
36755,2022-03-04 10:00:00,BMFBOVESPA:TTEN3,10.877792
35156,2022-03-04 10:00:00,BMFBOVESPA:MGLU3,6.29
9765,2022-03-07 10:00:00,BMFBOVESPA:VALE3,95.928002
36756,2022-03-07 10:00:00,BMFBOVESPA:TTEN3,10.98657
54350,2022-03-07 10:00:00,BMFBOVESPA:MGLU3,5.85
59756,2022-03-07 10:00:00,BMFBOVESPA:VALE3,95.928002
19522,2022-03-07 10:00:00,BMFBOVESPA:ITUB4,23.36436
64125,2022-03-07 10:00:00,BMFBOVESPA:LREN3,21.369147
27838,2022-03-07 10:00:00,BMFBOVESPA:VALE3,95.928002
4765,2022-03-07 10:00:00,BMFBOVESPA:ITUB4,23.36436
36335,2022-03-07 10:00:00,BMFBOVESPA:TTEN3,10.98657
51422,2022-03-07 10:00:00,BMFBOVESPA:ITUB4,23.36436
14522,2022-03-07 10:00:00,BMFBOVESPA:LREN3,21.369147
54756,2022-03-07 10:00:00,BMFBOVESPA:TTEN3,10.985106
43664,2022-03-07 10:00:00,BMFBOVESPA:TTEN3,10.985106
35996,2022-03-07 10:00:00,BMFBOVESPA:TTEN3,10.985106
22838,2022-03-07 10:00:00,BMFBOVESPA:TTEN3,11.090835
35157,2022-03-07 10:00:00,BMFBOVESPA:MGLU3,5.85
32198,2022-03-07 10:00:00,BMFBOVESPA:LREN3,21.369147
10162,2022-03-07 10:00:00,BMFBOVESPA:TTEN3,11.090835
22441,2022-03-07 10:00:00,BMFBOVESPA:MGLU3,5.85
22442,2022-03-08 10:00:00,BMFBOVESPA:MGLU3,6.05
36336,2022-03-08 10:00:00,BMFBOVESPA:TTEN3,10.284458
14523,2022-03-08 10:00:00,BMFBOVESPA:LREN3,22.730239
35997,2022-03-08 10:00:00,BMFBOVESPA:TTEN3,10.283088
27839,2022-03-08 10:00:00,BMFBOVESPA:VALE3,91.719112
32199,2022-03-08 10:00:00,BMFBOVESPA:LREN3,22.730239
19523,2022-03-08 10:00:00,BMFBOVESPA:ITUB4,23.141751
64126,2022-03-08 10:00:00,BMFBOVESPA:LREN3,22.730239
54757,2022-03-08 10:00:00,BMFBOVESPA:TTEN3,10.283088
4766,2022-03-08 10:00:00,BMFBOVESPA:ITUB4,23.141751
59757,2022-03-08 10:00:00,BMFBOVESPA:VALE3,91.719112
10163,2022-03-08 10:00:00,BMFBOVESPA:TTEN3,10.38206
51423,2022-03-08 10:00:00,BMFBOVESPA:ITUB4,23.141751
54351,2022-03-08 10:00:00,BMFBOVESPA:MGLU3,6.05
35158,2022-03-08 10:00:00,BMFBOVESPA:MGLU3,6.05
36757,2022-03-08 10:00:00,BMFBOVESPA:TTEN3,10.284458
9766,2022-03-08 10:00:00,BMFBOVESPA:VALE3,91.719112
22839,2022-03-08 10:00:00,BMFBOVESPA:TTEN3,10.38206
43665,2022-03-08 10:00:00,BMFBOVESPA:TTEN3,10.283088
54758,2022-03-09 10:00:00,BMFBOVESPA:TTEN3,10.065561
64127,2022-03-09 10:00:00,BMFBOVESPA:LREN3,23.780224
35998,2022-03-09 10:00:00,BMFBOVESPA:TTEN3,10.065561
54352,2022-03-09 10:00:00,BMFBOVESPA:MGLU3,6.23
22840,2022-03-09 10:00:00,BMFBOVESPA:TTEN3,10.16244
22443,2022-03-09 10:00:00,BMFBOVESPA:MGLU3,6.23
27840,2022-03-09 10:00:00,BMFBOVESPA:VALE3,89.30075
14524,2022-03-09 10:00:00,BMFBOVESPA:LREN3,23.780224
32200,2022-03-09 10:00:00,BMFBOVESPA:LREN3,23.780224
10164,2022-03-09 10:00:00,BMFBOVESPA:TTEN3,10.16244
35159,2022-03-09 10:00:00,BMFBOVESPA:MGLU3,6.23
43666,2022-03-09 10:00:00,BMFBOVESPA:TTEN3,10.065561
9767,2022-03-09 10:00:00,BMFBOVESPA:VALE3,89.30075
36337,2022-03-09 10:00:00,BMFBOVESPA:TTEN3,10.066902
59758,2022-03-09 10:00:00,BMFBOVESPA:VALE3,89.30075
51424,2022-03-09 10:00:00,BMFBOVESPA:ITUB4,24.293515
4767,2022-03-09 10:00:00,BMFBOVESPA:ITUB4,24.293515
19524,2022-03-09 10:00:00,BMFBOVESPA:ITUB4,24.293515
36758,2022-03-09 10:00:00,BMFBOVESPA:TTEN3,10.066902
51425,2022-03-10 10:00:00,BMFBOVESPA:ITUB4,24.312873
64128,2022-03-10 10:00:00,BMFBOVESPA:LREN3,23.080235
14525,2022-03-10 10:00:00,BMFBOVESPA:LREN3,23.080235
9768,2022-03-10 10:00:00,BMFBOVESPA:VALE3,92.249316
19525,2022-03-10 10:00:00,BMFBOVESPA:ITUB4,24.312873
22444,2022-03-10 10:00:00,BMFBOVESPA:MGLU3,5.96
54353,2022-03-10 10:00:00,BMFBOVESPA:MGLU3,5.96
4768,2022-03-10 10:00:00,BMFBOVESPA:ITUB4,24.312873
35160,2022-03-10 10:00:00,BMFBOVESPA:MGLU3,5.96
35999,2022-03-10 10:00:00,BMFBOVESPA:TTEN3,10.134774
43667,2022-03-10 10:00:00,BMFBOVESPA:TTEN3,10.134774
36338,2022-03-10 10:00:00,BMFBOVESPA:TTEN3,10.136125
32201,2022-03-10 10:00:00,BMFBOVESPA:LREN3,23.080235
10165,2022-03-10 10:00:00,BMFBOVESPA:TTEN3,10.232319
59759,2022-03-10 10:00:00,BMFBOVESPA:VALE3,92.249316
54759,2022-03-10 10:00:00,BMFBOVESPA:TTEN3,10.134774
36759,2022-03-10 10:00:00,BMFBOVESPA:TTEN3,10.136125
22841,2022-03-10 10:00:00,BMFBOVESPA:TTEN3,10.232319
27841,2022-03-10 10:00:00,BMFBOVESPA:VALE3,92.249316
43668,2022-03-11 10:00:00,BMFBOVESPA:TTEN3,9.887584
32202,2022-03-11 10:00:00,BMFBOVESPA:LREN3,22.214969
22445,2022-03-11 10:00:00,BMFBOVESPA:MGLU3,5.69
35161,2022-03-11 10:00:00,BMFBOVESPA:MGLU3,5.69
36760,2022-03-11 10:00:00,BMFBOVESPA:TTEN3,9.888902
14526,2022-03-11 10:00:00,BMFBOVESPA:LREN3,22.214969
10166,2022-03-11 10:00:00,BMFBOVESPA:TTEN3,9.98275
9769,2022-03-11 10:00:00,BMFBOVESPA:VALE3,91.765788
19526,2022-03-11 10:00:00,BMFBOVESPA:ITUB4,24.041869
59760,2022-03-11 10:00:00,BMFBOVESPA:VALE3,91.765788
36339,2022-03-11 10:00:00,BMFBOVESPA:TTEN3,9.888902
36000,2022-03-11 10:00:00,BMFBOVESPA:TTEN3,9.887584
54354,2022-03-11 10:00:00,BMFBOVESPA:MGLU3,5.69
4769,2022-03-11 10:00:00,BMFBOVESPA:ITUB4,24.041869
51426,2022-03-11 10:00:00,BMFBOVESPA:ITUB4,24.041869
22842,2022-03-11 10:00:00,BMFBOVESPA:TTEN3,9.98275
27842,2022-03-11 10:00:00,BMFBOVESPA:VALE3,91.765788
54760,2022-03-11 10:00:00,BMFBOVESPA:TTEN3,9.887584
64129,2022-03-11 10:00:00,BMFBOVESPA:LREN3,22.214969
27843,2022-03-14 10:00:00,BMFBOVESPA:VALE3,86.845189
54355,2022-03-14 10:00:00,BMFBOVESPA:MGLU3,5.33
14527,2022-03-14 10:00:00,BMFBOVESPA:LREN3,21.680253
36761,2022-03-14 10:00:00,BMFBOVESPA:TTEN3,9.888902
32203,2022-03-14 10:00:00,BMFBOVESPA:LREN3,21.680253
22446,2022-03-14 10:00:00,BMFBOVESPA:MGLU3,5.33
9770,2022-03-14 10:00:00,BMFBOVESPA:VALE3,86.845189
19527,2022-03-14 10:00:00,BMFBOVESPA:ITUB4,24.380624
35162,2022-03-14 10:00:00,BMFBOVESPA:MGLU3,5.33
43669,2022-03-14 10:00:00,BMFBOVESPA:TTEN3,9.887584
54761,2022-03-14 10:00:00,BMFBOVESPA:TTEN3,9.887584
64130,2022-03-14 10:00:00,BMFBOVESPA:LREN3,21.680253
36340,2022-03-14 10:00:00,BMFBOVESPA:TTEN3,9.888902
59761,2022-03-14 10:00:00,BMFBOVESPA:VALE3,86.845189
10167,2022-03-14 10:00:00,BMFBOVESPA:TTEN3,9.98275
22843,2022-03-14 10:00:00,BMFBOVESPA:TTEN3,9.98275
51427,2022-03-14 10:00:00,BMFBOVESPA:ITUB4,24.380624
4770,2022-03-14 10:00:00,BMFBOVESPA:ITUB4,24.380624
36001,2022-03-14 10:00:00,BMFBOVESPA:TTEN3,9.887584
36762,2022-03-15 10:00:00,BMFBOVESPA:TTEN3,9.592235
22844,2022-03-15 10:00:00,BMFBOVESPA:TTEN3,9.683267
64131,2022-03-15 10:00:00,BMFBOVESPA:LREN3,21.75803
36341,2022-03-15 10:00:00,BMFBOVESPA:TTEN3,9.592235
59762,2022-03-15 10:00:00,BMFBOVESPA:VALE3,84.351711
9771,2022-03-15 10:00:00,BMFBOVESPA:VALE3,84.351711
14528,2022-03-15 10:00:00,BMFBOVESPA:LREN3,21.75803
19528,2022-03-15 10:00:00,BMFBOVESPA:ITUB4,24.293515
36002,2022-03-15 10:00:00,BMFBOVESPA:TTEN3,9.590957
4771,2022-03-15 10:00:00,BMFBOVESPA:ITUB4,24.293515
10168,2022-03-15 10:00:00,BMFBOVESPA:TTEN3,9.683267
54356,2022-03-15 10:00:00,BMFBOVESPA:MGLU3,4.87
27844,2022-03-15 10:00:00,BMFBOVESPA:VALE3,84.351711
51428,2022-03-15 10:00:00,BMFBOVESPA:ITUB4,24.293515
54762,2022-03-15 10:00:00,BMFBOVESPA:TTEN3,9.590957
22447,2022-03-15 10:00:00,BMFBOVESPA:MGLU3,4.87
43670,2022-03-15 10:00:00,BMFBOVESPA:TTEN3,9.590957
35163,2022-03-15 10:00:00,BMFBOVESPA:MGLU3,4.87
32204,2022-03-15 10:00:00,BMFBOVESPA:LREN3,21.75803
54763,2022-03-16 10:00:00,BMFBOVESPA:TTEN3,9.412981
36342,2022-03-16 10:00:00,BMFBOVESPA:TTEN3,9.414235
64132,2022-03-16 10:00:00,BMFBOVESPA:LREN3,22.166358
4772,2022-03-16 10:00:00,BMFBOVESPA:ITUB4,24.767771
59763,2022-03-16 10:00:00,BMFBOVESPA:VALE3,86.399585
36003,2022-03-16 10:00:00,BMFBOVESPA:TTEN3,9.412981
51429,2022-03-16 10:00:00,BMFBOVESPA:ITUB4,24.767771
22845,2022-03-16 10:00:00,BMFBOVESPA:TTEN3,9.503578
43671,2022-03-16 10:00:00,BMFBOVESPA:TTEN3,9.412981
54357,2022-03-16 10:00:00,BMFBOVESPA:MGLU3,5.13
35164,2022-03-16 10:00:00,BMFBOVESPA:MGLU3,5.13
19529,2022-03-16 10:00:00,BMFBOVESPA:ITUB4,24.767771
10169,2022-03-16 10:00:00,BMFBOVESPA:TTEN3,9.503578
36763,2022-03-16 10:00:00,BMFBOVESPA:TTEN3,9.414235
32205,2022-03-16 10:00:00,BMFBOVESPA:LREN3,22.166358
9772,2022-03-16 10:00:00,BMFBOVESPA:VALE3,86.399585
22448,2022-03-16 10:00:00,BMFBOVESPA:MGLU3,5.13
27845,2022-03-16 10:00:00,BMFBOVESPA:VALE3,86.399585
14529,2022-03-16 10:00:00,BMFBOVESPA:LREN3,22.166358
36004,2022-03-17 10:00:00,BMFBOVESPA:TTEN3,9.442643
51430,2022-03-17 10:00:00,BMFBOVESPA:ITUB4,25.309777
35165,2022-03-17 10:00:00,BMFBOVESPA:MGLU3,5.54
59764,2022-03-17 10:00:00,BMFBOVESPA:VALE3,89.405041
4773,2022-03-17 10:00:00,BMFBOVESPA:ITUB4,25.309777
32206,2022-03-17 10:00:00,BMFBOVESPA:LREN3,22.263579
43672,2022-03-17 10:00:00,BMFBOVESPA:TTEN3,9.442643
10170,2022-03-17 10:00:00,BMFBOVESPA:TTEN3,9.533526
36764,2022-03-17 10:00:00,BMFBOVESPA:TTEN3,9.443902
14530,2022-03-17 10:00:00,BMFBOVESPA:LREN3,22.263579
27846,2022-03-17 10:00:00,BMFBOVESPA:VALE3,89.405041
36343,2022-03-17 10:00:00,BMFBOVESPA:TTEN3,9.443902
54764,2022-03-17 10:00:00,BMFBOVESPA:TTEN3,9.442643
9773,2022-03-17 10:00:00,BMFBOVESPA:VALE3,89.405041
19530,2022-03-17 10:00:00,BMFBOVESPA:ITUB4,25.309777
22449,2022-03-17 10:00:00,BMFBOVESPA:MGLU3,5.54
54358,2022-03-17 10:00:00,BMFBOVESPA:MGLU3,5.54
22846,2022-03-17 10:00:00,BMFBOVESPA:TTEN3,9.533526
64133,2022-03-17 10:00:00,BMFBOVESPA:LREN3,22.263579
10171,2022-03-18 10:00:00,BMFBOVESPA:TTEN3,9.723198
54765,2022-03-18 10:00:00,BMFBOVESPA:TTEN3,9.630507
59765,2022-03-18 10:00:00,BMFBOVESPA:VALE3,91.102119
4774,2022-03-18 10:00:00,BMFBOVESPA:ITUB4,25.493673
54359,2022-03-18 10:00:00,BMFBOVESPA:MGLU3,5.82
14531,2022-03-18 10:00:00,BMFBOVESPA:LREN3,23.47884
51431,2022-03-18 10:00:00,BMFBOVESPA:ITUB4,25.493673
32207,2022-03-18 10:00:00,BMFBOVESPA:LREN3,23.47884
22847,2022-03-18 10:00:00,BMFBOVESPA:TTEN3,9.723198
27847,2022-03-18 10:00:00,BMFBOVESPA:VALE3,91.102119
19531,2022-03-18 10:00:00,BMFBOVESPA:ITUB4,25.493673
22450,2022-03-18 10:00:00,BMFBOVESPA:MGLU3,5.82
43673,2022-03-18 10:00:00,BMFBOVESPA:TTEN3,9.630507
9774,2022-03-18 10:00:00,BMFBOVESPA:VALE3,91.102119
35166,2022-03-18 10:00:00,BMFBOVESPA:MGLU3,5.82
64134,2022-03-18 10:00:00,BMFBOVESPA:LREN3,23.47884
36765,2022-03-18 10:00:00,BMFBOVESPA:TTEN3,9.631791
36344,2022-03-18 10:00:00,BMFBOVESPA:TTEN3,9.631791
36005,2022-03-18 10:00:00,BMFBOVESPA:TTEN3,9.630507
35167,2022-03-21 10:00:00,BMFBOVESPA:MGLU3,5.72
36766,2022-03-21 10:00:00,BMFBOVESPA:TTEN3,9.078012
32208,2022-03-21 10:00:00,BMFBOVESPA:LREN3,23.371898
64135,2022-03-21 10:00:00,BMFBOVESPA:LREN3,23.371898
36345,2022-03-21 10:00:00,BMFBOVESPA:TTEN3,9.078012
43674,2022-03-21 10:00:00,BMFBOVESPA:TTEN3,9.076803
10172,2022-03-21 10:00:00,BMFBOVESPA:TTEN3,9.164165
36006,2022-03-21 10:00:00,BMFBOVESPA:TTEN3,9.076803
27848,2022-03-21 10:00:00,BMFBOVESPA:VALE3,93.68093
22848,2022-03-21 10:00:00,BMFBOVESPA:TTEN3,9.164165
59766,2022-03-21 10:00:00,BMFBOVESPA:VALE3,93.68093
4775,2022-03-21 10:00:00,BMFBOVESPA:ITUB4,26.122787
19532,2022-03-21 10:00:00,BMFBOVESPA:ITUB4,26.122787
54766,2022-03-21 10:00:00,BMFBOVESPA:TTEN3,9.076803
51432,2022-03-21 10:00:00,BMFBOVESPA:ITUB4,26.122787
54360,2022-03-21 10:00:00,BMFBOVESPA:MGLU3,5.72
14532,2022-03-21 10:00:00,BMFBOVESPA:LREN3,23.371898
22451,2022-03-21 10:00:00,BMFBOVESPA:MGLU3,5.72
9775,2022-03-21 10:00:00,BMFBOVESPA:VALE3,93.68093
4776,2022-03-22 10:00:00,BMFBOVESPA:ITUB4,26.4809
32209,2022-03-22 10:00:00,BMFBOVESPA:LREN3,24.207997
43675,2022-03-22 10:00:00,BMFBOVESPA:TTEN3,9.274554
36767,2022-03-22 10:00:00,BMFBOVESPA:TTEN3,9.27579
10173,2022-03-22 10:00:00,BMFBOVESPA:TTEN3,9.36382
14533,2022-03-22 10:00:00,BMFBOVESPA:LREN3,24.207997
35168,2022-03-22 10:00:00,BMFBOVESPA:MGLU3,5.81
54767,2022-03-22 10:00:00,BMFBOVESPA:TTEN3,9.274554
27849,2022-03-22 10:00:00,BMFBOVESPA:VALE3,91.585647
9776,2022-03-22 10:00:00,BMFBOVESPA:VALE3,91.585647
36346,2022-03-22 10:00:00,BMFBOVESPA:TTEN3,9.27579
59767,2022-03-22 10:00:00,BMFBOVESPA:VALE3,91.585647
22849,2022-03-22 10:00:00,BMFBOVESPA:TTEN3,9.36382
51433,2022-03-22 10:00:00,BMFBOVESPA:ITUB4,26.4809
19533,2022-03-22 10:00:00,BMFBOVESPA:ITUB4,26.4809
36007,2022-03-22 10:00:00,BMFBOVESPA:TTEN3,9.274554
54361,2022-03-22 10:00:00,BMFBOVESPA:MGLU3,5.81
22452,2022-03-22 10:00:00,BMFBOVESPA:MGLU3,5.81
64136,2022-03-22 10:00:00,BMFBOVESPA:LREN3,24.207997
36347,2022-03-23 10:00:00,BMFBOVESPA:TTEN3,9.523013
32210,2022-03-23 10:00:00,BMFBOVESPA:LREN3,25.571316
9777,2022-03-23 10:00:00,BMFBOVESPA:VALE3,91.386549
36008,2022-03-23 10:00:00,BMFBOVESPA:TTEN3,9.521744
14534,2022-03-23 10:00:00,BMFBOVESPA:LREN3,25.571316
54362,2022-03-23 10:00:00,BMFBOVESPA:MGLU3,6.0
36768,2022-03-23 10:00:00,BMFBOVESPA:TTEN3,9.523013
35169,2022-03-23 10:00:00,BMFBOVESPA:MGLU3,6.0
4777,2022-03-23 10:00:00,BMFBOVESPA:ITUB4,26.364755
43676,2022-03-23 10:00:00,BMFBOVESPA:TTEN3,9.521744
59768,2022-03-23 10:00:00,BMFBOVESPA:VALE3,91.386549
51434,2022-03-23 10:00:00,BMFBOVESPA:ITUB4,26.364755
64137,2022-03-23 10:00:00,BMFBOVESPA:LREN3,25.571316
10174,2022-03-23 10:00:00,BMFBOVESPA:TTEN3,9.613388
54768,2022-03-23 10:00:00,BMFBOVESPA:TTEN3,9.521744
27850,2022-03-23 10:00:00,BMFBOVESPA:VALE3,91.386549
22850,2022-03-23 10:00:00,BMFBOVESPA:TTEN3,9.613388
19534,2022-03-23 10:00:00,BMFBOVESPA:ITUB4,26.364755
22453,2022-03-23 10:00:00,BMFBOVESPA:MGLU3,6.0
64138,2022-03-24 10:00:00,BMFBOVESPA:LREN3,27.038121
51435,2022-03-24 10:00:00,BMFBOVESPA:ITUB4,26.538971
22454,2022-03-24 10:00:00,BMFBOVESPA:MGLU3,6.6
36009,2022-03-24 10:00:00,BMFBOVESPA:TTEN3,9.640395
54363,2022-03-24 10:00:00,BMFBOVESPA:MGLU3,6.6
36348,2022-03-24 10:00:00,BMFBOVESPA:TTEN3,9.64168
14535,2022-03-24 10:00:00,BMFBOVESPA:LREN3,27.038121
35170,2022-03-24 10:00:00,BMFBOVESPA:MGLU3,6.6
54769,2022-03-24 10:00:00,BMFBOVESPA:TTEN3,9.640395
10175,2022-03-24 10:00:00,BMFBOVESPA:TTEN3,9.733181
19535,2022-03-24 10:00:00,BMFBOVESPA:ITUB4,26.538971
27851,2022-03-24 10:00:00,BMFBOVESPA:VALE3,91.879561
43677,2022-03-24 10:00:00,BMFBOVESPA:TTEN3,9.640395
36769,2022-03-24 10:00:00,BMFBOVESPA:TTEN3,9.64168
32211,2022-03-24 10:00:00,BMFBOVESPA:LREN3,27.038121
22851,2022-03-24 10:00:00,BMFBOVESPA:TTEN3,9.733181
59769,2022-03-24 10:00:00,BMFBOVESPA:VALE3,91.879561
4778,2022-03-24 10:00:00,BMFBOVESPA:ITUB4,26.538971
9778,2022-03-24 10:00:00,BMFBOVESPA:VALE3,91.879561
36349,2022-03-25 10:00:00,BMFBOVESPA:TTEN3,9.81968
9779,2022-03-25 10:00:00,BMFBOVESPA:VALE3,90.286767
